superproduct_id,premoteid,chain_id,store_id,price,first_seen,last_seen
42141987,C317200683,371,32880744,27.0,07/03/23,19/03/23
42141987,C317200683,371,32880744,30.0,20/03/23,29/03/23
42141987,C317200683,371,32880744,30.0,03/04/23,14/04/23
42141987,C317200683,371,32880744,30.0,16/04/23,16/04/23
42141987,C317200683,371,32880744,30.0,18/04/23,27/04/23
42141987,C317200683,371,32880744,27.0,07/03/23,19/03/23
42141987,C317200683,371,32880744,30.0,20/03/23,14/04/23
42141987,C317200683,371,32880744,30.0,16/04/23,16/04/23
42141987,C317200683,371,32880744,30.0,18/04/23,06/05/23
42141987,C317200683,371,32880744,30.0,20/03/23,16/04/23
42141987,C317200683,371,32880744,27.0,07/03/23,19/03/23
42141987,C317200683,371,32880744,30.0,18/04/23,18/05/23
42145231,C099600783,371,32880744,80.0,20/03/23,29/03/23
42145231,C099600783,371,32880744,74.0,07/03/23,19/03/23
42145231,C099600783,371,32880744,80.0,20/03/23,29/03/23
42145231,C099600783,371,32880744,80.0,03/04/23,14/04/23
42145231,C099600783,371,32880744,80.0,16/04/23,16/04/23
42145231,C099600783,371,32880744,74.0,07/03/23,19/03/23
42190266,C017500400,371,32880744,37.0,03/04/23,14/04/23
53550744,C317300212,371,32880744,30.0,03/04/23,14/04/23
41795882,C099600020,371,32880744,25.0,03/04/23,14/04/23
41806731,C001500003,371,32880744,40.0,03/04/23,14/04/23
41806730,C001500004,371,32880744,40.0,12/04/23,14/04/23
42141238,C017400895,371,32880744,37.0,03/04/23,14/04/23
43004835,C026200010,371,32880744,27.0,03/04/23,14/04/23
43405937,C027100541,371,32880744,32.0,03/04/23,14/04/23
41795714,C099600059,371,32880744,54.0,03/04/23,14/04/23
42587525,C329100976,371,32880744,30.0,03/04/23,14/04/23
42587517,C329100667,371,32880744,30.0,03/04/23,14/04/23
42170624,C017900520,371,32880744,25.0,03/04/23,14/04/23
44215125,C317200520,371,32880744,30.0,03/04/23,14/04/23
44227721,C023200846,371,32880744,37.0,03/04/23,14/04/23
41795690,C099600029,371,32880744,42.0,03/04/23,14/04/23
41818423,C325100200,371,32880744,30.0,03/04/23,14/04/23
53550705,C099600773,371,32880744,125.0,03/04/23,14/04/23
46852653,C026200051,371,32880744,27.0,03/04/23,14/04/23
45355001,C033500720,371,32880744,27.0,03/04/23,14/04/23
47609014,C099600433,371,32880744,62.0,03/04/23,14/04/23
42981466,C029100636,371,32880744,37.0,03/04/23,14/04/23
53550622,C017900642,371,32880744,25.0,03/04/23,14/04/23
45439003,C099600519,371,32880744,337.0,03/04/23,14/04/23
53550744,C317300212,371,32880744,30.0,20/03/23,14/04/23
41795882,C099600020,371,32880744,25.0,20/03/23,14/04/23
42190266,C017500400,371,32880744,37.0,20/03/23,14/04/23
41806731,C001500003,371,32880744,40.0,20/03/23,14/04/23
44227721,C023200846,371,32880744,37.0,20/03/23,14/04/23
45439069,C030800558,371,32880744,37.0,20/03/23,14/04/23
41806730,C001500004,371,32880744,40.0,12/04/23,14/04/23
42141238,C017400895,371,32880744,37.0,20/03/23,14/04/23
43004835,C026200010,371,32880744,27.0,20/03/23,14/04/23
43405937,C027100541,371,32880744,32.0,20/03/23,14/04/23
41795714,C099600059,371,32880744,54.0,20/03/23,14/04/23
42587525,C329100976,371,32880744,30.0,20/03/23,14/04/23
42587517,C329100667,371,32880744,30.0,20/03/23,14/04/23
42170624,C017900520,371,32880744,25.0,20/03/23,14/04/23
44215125,C317200520,371,32880744,30.0,20/03/23,14/04/23
41795690,C099600029,371,32880744,42.0,20/03/23,14/04/23
41818423,C325100200,371,32880744,30.0,20/03/23,14/04/23
53550705,C099600773,371,32880744,125.0,20/03/23,14/04/23
46852653,C026200051,371,32880744,27.0,20/03/23,14/04/23
45355001,C033500720,371,32880744,27.0,20/03/23,14/04/23
47609014,C099600433,371,32880744,62.0,20/03/23,14/04/23
42981466,C029100636,371,32880744,37.0,20/03/23,14/04/23
53550622,C017900642,371,32880744,25.0,20/03/23,14/04/23
45439003,C099600519,371,32880744,337.0,20/03/23,14/04/23
53550705,C099600773,371,32880744,125.0,03/04/23,16/04/23
45439069,C030800558,371,32880744,37.0,16/04/23,16/04/23
42190266,C017500400,371,32880744,37.0,16/04/23,16/04/23
53550744,C317300212,371,32880744,30.0,16/04/23,16/04/23
41795882,C099600020,371,32880744,25.0,16/04/23,16/04/23
41806731,C001500003,371,32880744,40.0,16/04/23,16/04/23
41806730,C001500004,371,32880744,40.0,16/04/23,16/04/23
42141238,C017400895,371,32880744,37.0,16/04/23,16/04/23
43004835,C026200010,371,32880744,27.0,16/04/23,16/04/23
43405937,C027100541,371,32880744,32.0,16/04/23,16/04/23
41795714,C099600059,371,32880744,54.0,16/04/23,16/04/23
42587525,C329100976,371,32880744,30.0,16/04/23,16/04/23
42587517,C329100667,371,32880744,30.0,16/04/23,16/04/23
42170624,C017900520,371,32880744,25.0,16/04/23,16/04/23
44215125,C317200520,371,32880744,30.0,16/04/23,16/04/23
44227721,C023200846,371,32880744,37.0,16/04/23,16/04/23
41795690,C099600029,371,32880744,42.0,16/04/23,16/04/23
41818423,C325100200,371,32880744,30.0,16/04/23,16/04/23
53550705,C099600773,371,32880744,125.0,16/04/23,16/04/23
46852653,C026200051,371,32880744,27.0,16/04/23,16/04/23
45355001,C033500720,371,32880744,27.0,16/04/23,16/04/23
47609014,C099600433,371,32880744,62.0,16/04/23,16/04/23
42981466,C029100636,371,32880744,37.0,16/04/23,16/04/23
53550622,C017900642,371,32880744,25.0,16/04/23,16/04/23
45439003,C099600519,371,32880744,337.0,16/04/23,16/04/23
53550744,C317300212,371,32880744,30.0,16/04/23,16/04/23
41795882,C099600020,371,32880744,25.0,16/04/23,16/04/23
45439069,C030800558,371,32880744,37.0,20/03/23,16/04/23
42190266,C017500400,371,32880744,37.0,16/04/23,16/04/23
41806731,C001500003,371,32880744,40.0,16/04/23,16/04/23
44227721,C023200846,371,32880744,37.0,16/04/23,16/04/23
42078176,720R01,370,32269564,35.2,13/03/23,18/03/23
42078176,720R01,370,32269564,42.0,25/01/23,25/01/23
42078176,720R01,370,32269564,42.0,01/02/23,07/02/23
42078176,720R01,370,32269564,44.0,01/04/23,21/04/23
42078176,720R01,370,32269564,44.0,08/02/23,22/02/23
42078176,720R01,370,32269564,44.0,01/03/23,12/03/23
42078176,720R01,370,32269564,44.0,19/03/23,30/03/23
42078176,720R01,370,32269564,35.2,13/03/23,18/03/23
42078176,720R01,370,32269564,32.0,26/01/23,31/01/23
42078176,720R01,370,32269564,42.0,25/01/23,25/01/23
42078176,720R01,370,32269564,42.0,01/02/23,07/02/23
42078176,720R01,370,32269564,37.4,23/02/23,28/02/23
42078176,720R01,370,32269564,44.0,01/04/23,27/04/23
42078176,720R01,370,32269564,35.2,28/04/23,28/04/23
42078176,720R01,370,32269564,35.2,13/03/23,18/03/23
42078176,720R01,370,32269564,32.0,26/01/23,31/01/23
42078176,720R01,370,32269564,44.0,08/02/23,22/02/23
42078176,720R01,370,32269564,44.0,01/03/23,12/03/23
42078176,720R01,370,32269564,44.0,19/03/23,30/03/23
42078176,720R01,370,32269564,44.0,01/04/23,27/04/23
42078176,720R01,370,32269564,37.4,23/02/23,28/02/23
42078176,720R01,370,32269564,42.0,25/01/23,25/01/23
42078176,720R01,370,32269564,42.0,01/02/23,07/02/23
42078176,720R01,370,32269564,35.2,28/04/23,05/05/23
42078176,720R01,370,32269564,32.0,26/01/23,31/01/23
42078176,720R01,370,32269564,37.4,23/02/23,28/02/23
42078176,720R01,370,32269564,44.0,08/02/23,22/02/23
42078176,720R01,370,32269564,44.0,01/03/23,12/03/23
42078176,720R01,370,32269564,44.0,19/03/23,30/03/23
42078176,720R01,370,32269564,44.0,01/04/23,27/04/23
42078176,720R01,370,32269564,35.2,13/03/23,18/03/23
42078176,720R01,370,32269564,42.0,25/01/23,25/01/23
42078176,720R01,370,32269564,42.0,01/02/23,07/02/23
42078176,720R01,370,32269564,35.2,28/04/23,08/05/23
42078176,720R01,370,32269564,44.0,09/05/23,18/05/23
42078411,7C2K01,370,32269564,59.5,23/02/23,28/02/23
42078411,7C2K01,370,32269564,56.0,26/01/23,31/01/23
42078411,7C2K01,370,32269564,56.0,13/03/23,18/03/23
42078411,7C2K01,370,32269564,66.0,25/01/23,25/01/23
42078411,7C2K01,370,32269564,66.0,01/02/23,07/02/23
42078411,7C2K01,370,32269564,70.0,08/02/23,22/02/23
42078411,7C2K01,370,32269564,70.0,01/03/23,12/03/23
42078411,7C2K01,370,32269564,70.0,19/03/23,30/03/23
42078411,7C2K01,370,32269564,70.0,01/04/23,21/04/23
42078411,7C2K01,370,32269564,70.0,08/02/23,22/02/23
42078411,7C2K01,370,32269564,70.0,01/03/23,12/03/23
42078411,7C2K01,370,32269564,70.0,19/03/23,30/03/23
42078411,7C2K01,370,32269564,59.5,23/02/23,28/02/23
42078411,7C2K01,370,32269564,56.0,26/01/23,31/01/23
42078411,7C2K01,370,32269564,56.0,13/03/23,18/03/23
42078411,7C2K01,370,32269564,66.0,25/01/23,25/01/23
42078411,7C2K01,370,32269564,66.0,01/02/23,07/02/23
42078411,7C2K01,370,32269564,70.0,01/04/23,27/04/23
42078411,7C2K01,370,32269564,56.0,28/04/23,28/04/23
42078411,7C2K01,370,32269564,59.5,23/02/23,28/02/23
42078411,7C2K01,370,32269564,70.0,08/02/23,22/02/23
42078411,7C2K01,370,32269564,70.0,01/03/23,12/03/23
42078411,7C2K01,370,32269564,70.0,19/03/23,30/03/23
42078411,7C2K01,370,32269564,70.0,01/04/23,27/04/23
42078411,7C2K01,370,32269564,56.0,26/01/23,31/01/23
42078411,7C2K01,370,32269564,56.0,13/03/23,18/03/23
42078411,7C2K01,370,32269564,66.0,25/01/23,25/01/23
42078411,7C2K01,370,32269564,66.0,01/02/23,07/02/23
42078411,7C2K01,370,32269564,56.0,28/04/23,05/05/23
42078411,7C2K01,370,32269564,56.0,26/01/23,31/01/23
42078411,7C2K01,370,32269564,56.0,13/03/23,18/03/23
42078411,7C2K01,370,32269564,70.0,08/02/23,22/02/23
42078411,7C2K01,370,32269564,70.0,01/03/23,12/03/23
42078411,7C2K01,370,32269564,70.0,19/03/23,30/03/23
42078411,7C2K01,370,32269564,70.0,01/04/23,27/04/23
42078411,7C2K01,370,32269564,59.5,23/02/23,28/02/23
42078411,7C2K01,370,32269564,66.0,25/01/23,25/01/23
42078411,7C2K01,370,32269564,66.0,01/02/23,07/02/23
42078411,7C2K01,370,32269564,56.0,28/04/23,08/05/23
42078411,7C2K01,370,32269564,70.0,09/05/23,18/05/23
42078449,7KXC09,370,32269564,25.6,13/03/23,18/03/23
42078449,7KXC09,370,32269564,31.0,25/01/23,07/02/23
42078449,7KXC09,370,32269564,32.0,08/02/23,12/03/23
42078449,7KXC09,370,32269564,32.0,19/03/23,30/03/23
42078449,7KXC09,370,32269564,32.0,01/04/23,21/04/23
42078449,7KXC09,370,32269564,32.0,08/02/23,12/03/23
42082212,KF5403,370,32269564,25.0,01/04/23,21/04/23
42082212,KF5403,370,32269564,20.0,13/03/23,18/03/23
42082212,KF5403,370,32269564,24.0,25/01/23,01/02/23
42082212,KF5403,370,32269564,24.0,07/02/23,07/02/23
42082212,KF5403,370,32269564,25.0,17/02/23,12/03/23
42082212,KF5403,370,32269564,25.0,19/03/23,30/03/23
42082212,KF5403,370,32269564,25.0,01/04/23,27/04/23
42082212,KF5403,370,32269564,20.0,28/04/23,28/04/23
42082212,KF5403,370,32269564,20.0,13/03/23,18/03/23
42082212,KF5403,370,32269564,25.0,17/02/23,12/03/23
42082212,KF5403,370,32269564,25.0,19/03/23,30/03/23
42082212,KF5403,370,32269564,25.0,01/04/23,27/04/23
42082212,KF5403,370,32269564,24.0,25/01/23,01/02/23
42082212,KF5403,370,32269564,24.0,07/02/23,07/02/23
42082212,KF5403,370,32269564,20.0,28/04/23,05/05/23
42082212,KF5403,370,32269564,20.0,13/03/23,18/03/23
42082212,KF5403,370,32269564,24.0,25/01/23,01/02/23
42082212,KF5403,370,32269564,24.0,07/02/23,07/02/23
42082212,KF5403,370,32269564,25.0,17/02/23,12/03/23
42082212,KF5403,370,32269564,25.0,19/03/23,30/03/23
42082212,KF5403,370,32269564,25.0,01/04/23,27/04/23
42082212,KF5403,370,32269564,20.0,28/04/23,08/05/23
42082212,KF5403,370,32269564,25.0,09/05/23,17/05/23
42082241,KF5442,370,32269564,20.0,13/03/23,18/03/23
42082241,KF5442,370,32269564,25.0,08/02/23,12/03/23
42082241,KF5442,370,32269564,25.0,19/03/23,30/03/23
42082241,KF5442,370,32269564,24.0,25/01/23,07/02/23
42082241,KF5442,370,32269564,25.0,07/04/23,21/04/23
42082241,KF5442,370,32269564,24.0,25/01/23,07/02/23
42082241,KF5442,370,32269564,20.0,13/03/23,18/03/23
42082241,KF5442,370,32269564,25.0,08/02/23,12/03/23
42082241,KF5442,370,32269564,25.0,19/03/23,30/03/23
42082241,KF5442,370,32269564,25.0,07/04/23,27/04/23
42082241,KF5442,370,32269564,20.0,28/04/23,28/04/23
42082241,KF5442,370,32269564,24.0,25/01/23,07/02/23
42082241,KF5442,370,32269564,20.0,13/03/23,18/03/23
42082241,KF5442,370,32269564,25.0,08/02/23,12/03/23
42082241,KF5442,370,32269564,25.0,19/03/23,30/03/23
42082241,KF5442,370,32269564,25.0,07/04/23,27/04/23
42082241,KF5442,370,32269564,20.0,28/04/23,05/05/23
42082241,KF5442,370,32269564,20.0,13/03/23,18/03/23
42082241,KF5442,370,32269564,25.0,08/02/23,12/03/23
42082241,KF5442,370,32269564,25.0,19/03/23,30/03/23
42082241,KF5442,370,32269564,25.0,07/04/23,27/04/23
42082241,KF5442,370,32269564,24.0,25/01/23,07/02/23
42082241,KF5442,370,32269564,20.0,28/04/23,08/05/23
42082241,KF5442,370,32269564,25.0,09/05/23,18/05/23
42082293,KNCE01,370,32269564,22.0,25/01/23,07/02/23
42082293,KNCE01,370,32269564,18.4,13/03/23,18/03/23
42082293,KNCE01,370,32269564,23.0,08/02/23,12/03/23
42082293,KNCE01,370,32269564,23.0,19/03/23,30/03/23
42082293,KNCE01,370,32269564,23.0,01/04/23,21/04/23
42082293,KNCE01,370,32269564,23.0,08/02/23,12/03/23
42082293,KNCE01,370,32269564,23.0,19/03/23,30/03/23
42082293,KNCE01,370,32269564,22.0,25/01/23,07/02/23
42082293,KNCE01,370,32269564,18.4,13/03/23,18/03/23
42082293,KNCE01,370,32269564,23.0,01/04/23,27/04/23
42082293,KNCE01,370,32269564,18.4,28/04/23,28/04/23
42082293,KNCE01,370,32269564,22.0,25/01/23,07/02/23
42082293,KNCE01,370,32269564,23.0,08/02/23,12/03/23
42082293,KNCE01,370,32269564,23.0,19/03/23,30/03/23
42082293,KNCE01,370,32269564,23.0,01/04/23,27/04/23
42082293,KNCE01,370,32269564,18.4,13/03/23,18/03/23
42082293,KNCE01,370,32269564,18.4,28/04/23,05/05/23
42082293,KNCE01,370,32269564,22.0,25/01/23,07/02/23
42082293,KNCE01,370,32269564,18.4,13/03/23,18/03/23
42082293,KNCE01,370,32269564,23.0,08/02/23,12/03/23
42082293,KNCE01,370,32269564,23.0,19/03/23,30/03/23
42082293,KNCE01,370,32269564,23.0,01/04/23,27/04/23
42082293,KNCE01,370,32269564,18.4,28/04/23,08/05/23
42082293,KNCE01,370,32269564,23.0,09/05/23,18/05/23
42082295,KNCH01,370,32269564,23.0,08/02/23,12/03/23
42082295,KNCH01,370,32269564,23.0,19/03/23,30/03/23
42082295,KNCH01,370,32269564,22.0,25/01/23,07/02/23
42082295,KNCH01,370,32269564,18.4,13/03/23,18/03/23
42082295,KNCH01,370,32269564,23.0,01/04/23,21/04/23
42082295,KNCH01,370,32269564,23.0,08/02/23,12/03/23
42082295,KNCH01,370,32269564,23.0,19/03/23,30/03/23
42082295,KNCH01,370,32269564,18.4,13/03/23,18/03/23
42082295,KNCH01,370,32269564,22.0,25/01/23,07/02/23
42082295,KNCH01,370,32269564,23.0,01/04/23,27/04/23
42082250,KF5459,370,32269564,24.0,25/01/23,07/02/23
42082250,KF5459,370,32269564,25.0,08/02/23,12/03/23
42082250,KF5459,370,32269564,25.0,19/03/23,30/03/23
42082250,KF5459,370,32269564,25.0,07/04/23,27/04/23
42082250,KF5459,370,32269564,20.0,13/03/23,18/03/23
42082250,KF5459,370,32269564,20.0,28/04/23,05/05/23
42082250,KF5459,370,32269564,20.0,13/03/23,18/03/23
42082250,KF5459,370,32269564,24.0,25/01/23,07/02/23
42082250,KF5459,370,32269564,25.0,08/02/23,12/03/23
42082250,KF5459,370,32269564,25.0,19/03/23,30/03/23
42082250,KF5459,370,32269564,25.0,07/04/23,27/04/23
42082250,KF5459,370,32269564,20.0,28/04/23,08/05/23
42082250,KF5459,370,32269564,25.0,09/05/23,18/05/23
42083258,V16H08,370,32269564,19.0,25/01/23,07/02/23
42083258,V16H08,370,32269564,16.0,13/03/23,18/03/23
42083258,V16H08,370,32269564,20.0,08/02/23,12/03/23
42083258,V16H08,370,32269564,20.0,19/03/23,30/03/23
42083258,V16H08,370,32269564,20.0,01/04/23,21/04/23
42083258,V16H08,370,32269564,20.0,08/02/23,12/03/23
42083258,V16H08,370,32269564,20.0,19/03/23,30/03/23
42083258,V16H08,370,32269564,16.0,13/03/23,18/03/23
42083258,V16H08,370,32269564,19.0,25/01/23,07/02/23
42083258,V16H08,370,32269564,20.0,01/04/23,27/04/23
42083258,V16H08,370,32269564,16.0,28/04/23,28/04/23
42083258,V16H08,370,32269564,20.0,08/02/23,12/03/23
42083258,V16H08,370,32269564,20.0,19/03/23,30/03/23
42083258,V16H08,370,32269564,20.0,01/04/23,27/04/23
42083258,V16H08,370,32269564,16.0,13/03/23,18/03/23
42083258,V16H08,370,32269564,19.0,25/01/23,07/02/23
42083258,V16H08,370,32269564,16.0,28/04/23,05/05/23
42083258,V16H08,370,32269564,20.0,08/02/23,12/03/23
42083258,V16H08,370,32269564,20.0,19/03/23,30/03/23
42083258,V16H08,370,32269564,20.0,01/04/23,27/04/23
42083258,V16H08,370,32269564,16.0,13/03/23,18/03/23
42083258,V16H08,370,32269564,19.0,25/01/23,07/02/23
42083258,V16H08,370,32269564,16.0,28/04/23,08/05/23
42083258,V16H08,370,32269564,20.0,09/05/23,18/05/23
42083304,V1J103,370,32269564,35.0,08/02/23,12/03/23
42083304,V1J103,370,32269564,33.0,25/01/23,07/02/23
42083304,V1J103,370,32269564,28.0,13/03/23,18/03/23
42083304,V1J103,370,32269564,35.0,07/04/23,21/04/23
42083304,V1J103,370,32269564,33.0,25/01/23,07/02/23
42083304,V1J103,370,32269564,28.0,13/03/23,18/03/23
42083304,V1J103,370,32269564,35.0,08/02/23,12/03/23
42083304,V1J103,370,32269564,35.0,07/04/23,27/04/23
42083304,V1J103,370,32269564,28.0,28/04/23,28/04/23
42083304,V1J103,370,32269564,35.0,08/02/23,12/03/23
42083304,V1J103,370,32269564,35.0,07/04/23,27/04/23
42083304,V1J103,370,32269564,28.0,13/03/23,18/03/23
42083304,V1J103,370,32269564,33.0,25/01/23,07/02/23
42083304,V1J103,370,32269564,28.0,28/04/23,05/05/23
42083304,V1J103,370,32269564,35.0,08/02/23,12/03/23
42083304,V1J103,370,32269564,35.0,07/04/23,27/04/23
42083304,V1J103,370,32269564,28.0,13/03/23,18/03/23
42083304,V1J103,370,32269564,33.0,25/01/23,07/02/23
42083304,V1J103,370,32269564,28.0,28/04/23,08/05/23
42083304,V1J103,370,32269564,35.0,09/05/23,18/05/23
42083624,Z17W01,370,32269564,29.0,25/01/23,19/02/23
42083624,Z17W01,370,32269564,29.0,22/02/23,25/02/23
42083624,Z17W01,370,32269564,29.0,28/02/23,28/02/23
42083624,Z17W01,370,32269564,29.0,04/03/23,04/03/23
42083624,Z17W01,370,32269564,29.0,07/04/23,21/04/23
42083624,Z17W01,370,32269564,29.0,25/01/23,19/02/23
42083624,Z17W01,370,32269564,29.0,22/02/23,25/02/23
42083624,Z17W01,370,32269564,29.0,28/02/23,28/02/23
42083624,Z17W01,370,32269564,29.0,04/03/23,04/03/23
42083624,Z17W01,370,32269564,29.0,07/04/23,14/04/23
42083624,Z17W01,370,32269564,29.0,17/04/23,27/04/23
42083624,Z17W01,370,32269564,23.2,28/04/23,28/04/23
42083624,Z17W01,370,32269564,29.0,25/01/23,19/02/23
42083624,Z17W01,370,32269564,29.0,22/02/23,25/02/23
42083624,Z17W01,370,32269564,29.0,28/02/23,28/02/23
42083624,Z17W01,370,32269564,29.0,04/03/23,04/03/23
42083624,Z17W01,370,32269564,29.0,07/04/23,14/04/23
42083624,Z17W01,370,32269564,29.0,17/04/23,27/04/23
42083624,Z17W01,370,32269564,23.2,28/04/23,29/04/23
42083624,Z17W01,370,32269564,23.2,28/04/23,29/04/23
42083624,Z17W01,370,32269564,29.0,25/01/23,19/02/23
42083624,Z17W01,370,32269564,29.0,22/02/23,25/02/23
42083624,Z17W01,370,32269564,29.0,28/02/23,28/02/23
42083624,Z17W01,370,32269564,29.0,04/03/23,04/03/23
42083682,ZCW301,370,32269564,56.0,28/04/23,08/05/23
42082282,KL3P22,370,32269564,17.6,28/04/23,08/05/23
44218420,KY1917,370,32269564,36.0,09/05/23,18/05/23
49235393,V74801,370,32269564,44.0,09/05/23,18/05/23
42083654,Z9FF21,370,32269564,34.0,09/05/23,18/05/23
42078056,6LMC01,370,32269564,18.0,09/05/23,18/05/23
42454845,KY1907,370,32269564,36.0,09/05/23,18/05/23
42082216,KF5407,370,32269564,25.0,09/05/23,18/05/23
42082359,KXJA03,370,32269564,32.0,09/05/23,18/05/23
41823385,603502,370,32269564,16.0,09/05/23,18/05/23
42082218,KF5409,370,32269564,25.0,09/05/23,18/05/23
41797629,KL3P07,370,32269564,22.0,09/05/23,18/05/23
34494970,Z9FF16,370,32269564,34.0,09/05/23,18/05/23
42082282,KL3P22,370,32269564,22.0,09/05/23,18/05/23
37906164,6K0G01,370,32269564,22.0,09/05/23,18/05/23
42078497,7WCP08,370,32269564,33.0,09/05/23,18/05/23
41797632,KL3P04,370,32269564,22.0,09/05/23,18/05/23
42083682,ZCW301,370,32269564,70.0,09/05/23,18/05/23
47614890,F070642709,371,32880744,115.0,07/03/23,07/03/23
47614890,F070642709,371,32880744,115.0,07/03/23,07/03/23
47614890,F070642709,371,32880744,115.0,07/03/23,07/03/23
47614890,F070642709,371,32880744,115.0,07/03/23,07/03/23
43886771,C099600862,371,32880744,33.0,07/03/23,11/03/23
43886771,C099600862,371,32880744,33.0,07/03/23,11/03/23
43886771,C099600862,371,32880744,33.0,07/03/23,11/03/23
43886771,C099600862,371,32880744,33.0,07/03/23,11/03/23
43004836,C026200002,371,32880744,24.0,07/03/23,12/03/23
43004836,C026200002,371,32880744,24.0,07/03/23,12/03/23
43004836,C026200002,371,32880744,24.0,07/03/23,12/03/23
43004836,C026200002,371,32880744,24.0,07/03/23,12/03/23
42133445,F061850000,371,32880744,145.0,07/03/23,13/03/23
41795744,C000000047,371,32880744,38.0,07/03/23,13/03/23
41812990,C014200030,371,32880744,31.0,07/03/23,13/03/23
42132750,C099600012,371,32880744,79.0,07/03/23,13/03/23
41795680,C000900030,371,32880744,40.5,07/03/23,13/03/23
42520304,C029100744,371,32880744,34.0,07/03/23,13/03/23
42520317,C029100716,371,32880744,34.0,07/03/23,13/03/23
41795756,C006400010,371,32880744,47.0,07/03/23,13/03/23
41795683,C000900011,371,32880744,40.5,07/03/23,13/03/23
42981461,C029100972,371,32880744,34.0,07/03/23,13/03/23
42981452,C329100720,371,32880744,27.0,07/03/23,13/03/23
42133445,F061850000,371,32880744,145.0,07/03/23,13/03/23
41795744,C000000047,371,32880744,38.0,07/03/23,13/03/23
41812990,C014200030,371,32880744,31.0,07/03/23,13/03/23
42132750,C099600012,371,32880744,79.0,07/03/23,13/03/23
41795680,C000900030,371,32880744,40.5,07/03/23,13/03/23
42520304,C029100744,371,32880744,34.0,07/03/23,13/03/23
42520317,C029100716,371,32880744,34.0,07/03/23,13/03/23
41795756,C006400010,371,32880744,47.0,07/03/23,13/03/23
41795683,C000900011,371,32880744,40.5,07/03/23,13/03/23
42981461,C029100972,371,32880744,34.0,07/03/23,13/03/23
42981452,C329100720,371,32880744,27.0,07/03/23,13/03/23
42133445,F061850000,371,32880744,145.0,07/03/23,13/03/23
41795744,C000000047,371,32880744,38.0,07/03/23,13/03/23
41812990,C014200030,371,32880744,31.0,07/03/23,13/03/23
42132750,C099600012,371,32880744,79.0,07/03/23,13/03/23
41795680,C000900030,371,32880744,40.5,07/03/23,13/03/23
42520304,C029100744,371,32880744,34.0,07/03/23,13/03/23
42520317,C029100716,371,32880744,34.0,07/03/23,13/03/23
41795756,C006400010,371,32880744,47.0,07/03/23,13/03/23
41795683,C000900011,371,32880744,40.5,07/03/23,13/03/23
42981461,C029100972,371,32880744,34.0,07/03/23,13/03/23
42981452,C329100720,371,32880744,27.0,07/03/23,13/03/23
42133445,F061850000,371,32880744,145.0,07/03/23,13/03/23
41795744,C000000047,371,32880744,38.0,07/03/23,13/03/23
41812990,C014200030,371,32880744,31.0,07/03/23,13/03/23
42132750,C099600012,371,32880744,79.0,07/03/23,13/03/23
41795680,C000900030,371,32880744,40.5,07/03/23,13/03/23
42520304,C029100744,371,32880744,34.0,07/03/23,13/03/23
42520317,C029100716,371,32880744,34.0,07/03/23,13/03/23
41795756,C006400010,371,32880744,47.0,07/03/23,13/03/23
41795683,C000900011,371,32880744,40.5,07/03/23,13/03/23
42981461,C029100972,371,32880744,34.0,07/03/23,13/03/23
42981452,C329100720,371,32880744,27.0,07/03/23,13/03/23
42141243,C017400999,371,32880744,34.0,07/03/23,19/03/23
41803718,C013900559,371,32880744,49.0,07/03/23,19/03/23
41795904,C300100020,371,32880744,34.0,07/03/23,19/03/23
41795719,F001600009,371,32880744,42.0,07/03/23,19/03/23
44218423,KY1926,370,32269564,36.0,08/02/23,12/03/23
44218423,KY1926,370,32269564,36.0,19/03/23,30/03/23
44218423,KY1926,370,32269564,35.0,25/01/23,07/02/23
44218423,KY1926,370,32269564,36.0,01/04/23,21/04/23
44218423,KY1926,370,32269564,36.0,08/02/23,12/03/23
44218423,KY1926,370,32269564,36.0,19/03/23,30/03/23
44218423,KY1926,370,32269564,28.8,13/03/23,18/03/23
44218423,KY1926,370,32269564,35.0,25/01/23,07/02/23
44218423,KY1926,370,32269564,36.0,01/04/23,27/04/23
44218423,KY1926,370,32269564,28.8,28/04/23,28/04/23
44218423,KY1926,370,32269564,28.8,13/03/23,18/03/23
44218423,KY1926,370,32269564,36.0,08/02/23,12/03/23
44218423,KY1926,370,32269564,36.0,19/03/23,30/03/23
44218423,KY1926,370,32269564,36.0,01/04/23,27/04/23
44218423,KY1926,370,32269564,35.0,25/01/23,07/02/23
44218423,KY1926,370,32269564,28.8,28/04/23,05/05/23
44218423,KY1926,370,32269564,35.0,25/01/23,07/02/23
44218423,KY1926,370,32269564,28.8,13/03/23,18/03/23
44218423,KY1926,370,32269564,36.0,08/02/23,12/03/23
44218423,KY1926,370,32269564,36.0,19/03/23,30/03/23
44218423,KY1926,370,32269564,36.0,01/04/23,27/04/23
44218423,KY1926,370,32269564,28.8,28/04/23,08/05/23
44218423,KY1926,370,32269564,36.0,09/05/23,18/05/23
44218433,KY1943,370,32269564,36.0,08/02/23,12/03/23
44218433,KY1943,370,32269564,36.0,19/03/23,30/03/23
44218433,KY1943,370,32269564,28.8,13/03/23,18/03/23
44218433,KY1943,370,32269564,35.0,25/01/23,07/02/23
44218433,KY1943,370,32269564,36.0,01/04/23,21/04/23
44218433,KY1943,370,32269564,36.0,08/02/23,12/03/23
44218433,KY1943,370,32269564,36.0,19/03/23,30/03/23
